trafficindexdate,minimum_traffic_index,maximum_traffic_index,average_traffic_index
2023-09-21 00:00:00 +0000 +0000,1,69,32.4444444444444444
2023-09-22 00:00:00 +0000 +0000,1,67,31.8204225352112676
2023-09-23 00:00:00 +0000 +0000,8,60,45.0573476702508961
2023-09-24 00:00:00 +0000 +0000,1,54,22.9743589743589744
2023-09-25 00:00:00 +0000 +0000,1,72,31.0520833333333333
2023-09-26 00:00:00 +0000 +0000,1,72,41.0393013100436681
2023-09-27 00:00:00 +0000 +0000,1,69,33.1881533101045296
2023-09-28 00:00:00 +0000 +0000,1,85,36.6319444444444444
2023-09-29 00:00:00 +0000 +0000,1,69,35.0662020905923345
2023-09-30 00:00:00 +0000 +0000,1,72,34.5492957746478873
2023-10-01 00:00:00 +0000 +0000,1,69,30.0000000000000000
2023-10-02 00:00:00 +0000 +0000,1,76,34.6561403508771930
2023-10-03 00:00:00 +0000 +0000,1,71,33.2421052631578947
2023-10-04 00:00:00 +0000 +0000,1,76,33.7222222222222222
2023-10-05 00:00:00 +0000 +0000,1,74,33.0731707317073171
2023-10-06 00:00:00 +0000 +0000,2,71,44.1159420289855072
2023-10-07 00:00:00 +0000 +0000,1,63,31.4306049822064057
2023-10-08 00:00:00 +0000 +0000,1,56,24.3263888888888889
2023-10-09 00:00:00 +0000 +0000,1,69,30.3784722222222222
2023-10-10 00:00:00 +0000 +0000,1,74,33.6840277777777778
2023-10-11 00:00:00 +0000 +0000,1,74,33.2363636363636364
2023-10-12 00:00:00 +0000 +0000,1,74,34.3861003861003861
2023-10-13 00:00:00 +0000 +0000,1,78,34.8993055555555556
2023-10-14 00:00:00 +0000 +0000,1,69,27.7709251101321586
2023-10-15 00:00:00 +0000 +0000,1,54,23.5088967971530249
2023-10-16 00:00:00 +0000 +0000,1,83,36.0985401459854015
2023-10-17 00:00:00 +0000 +0000,1,72,33.3250000000000000
2023-10-18 00:00:00 +0000 +0000,1,81,36.6263345195729537
2023-10-19 00:00:00 +0000 +0000,1,78,33.3414634146341463
2023-10-20 00:00:00 +0000 +0000,1,72,33.7649122807017544
2023-10-21 00:00:00 +0000 +0000,1,65,30.6041666666666667
2023-10-22 00:00:00 +0000 +0000,1,56,24.1324041811846690
2023-10-23 00:00:00 +0000 +0000,1,69,30.5964912280701754
2023-10-24 00:00:00 +0000 +0000,1,81,36.6215277777777778
2023-10-25 00:00:00 +0000 +0000,1,74,33.5279720279720280
2023-10-26 00:00:00 +0000 +0000,1,80,36.0105263157894737
2023-10-27 00:00:00 +0000 +0000,1,76,34.1013986013986014
2023-10-28 00:00:00 +0000 +0000,1,62,27.9062500000000000
2023-10-29 00:00:00 +0000 +0000,1,49,20.8013937282229965
2023-10-30 00:00:00 +0000 +0000,1,74,29.8536585365853659
2023-10-31 00:00:00 +0000 +0000,1,74,31.3101045296167247
2023-11-01 00:00:00 +0000 +0000,1,76,32.6794425087108014
2023-11-02 00:00:00 +0000 +0000,1,90,37.0248226950354610
2023-11-03 00:00:00 +0000 +0000,1,80,34.8286713286713287
2023-11-04 00:00:00 +0000 +0000,1,63,31.7326388888888889
2023-11-05 00:00:00 +0000 +0000,1,53,25.2708333333333333
2023-11-06 00:00:00 +0000 +0000,1,74,31.3485915492957746
2023-11-07 00:00:00 +0000 +0000,1,78,34.3287197231833910
2023-11-08 00:00:00 +0000 +0000,1,78,34.2759856630824373
2023-11-09 00:00:00 +0000 +0000,1,81,39.6901408450704225
2023-11-10 00:00:00 +0000 +0000,1,83,36.7395833333333333
2023-11-11 00:00:00 +0000 +0000,1,80,36.9583333333333333
2023-11-12 00:00:00 +0000 +0000,1,58,24.7569444444444444
2023-11-13 00:00:00 +0000 +0000,1,83,41.1302816901408451
2023-11-14 00:00:00 +0000 +0000,1,81,38.6286764705882353
2023-11-15 00:00:00 +0000 +0000,1,87,38.8464285714285714
2023-11-16 00:00:00 +0000 +0000,4,80,40.7323943661971831
2023-11-17 00:00:00 +0000 +0000,1,78,35.6438848920863309
2023-11-18 00:00:00 +0000 +0000,1,71,37.2951388888888889
2023-11-19 00:00:00 +0000 +0000,1,51,22.5590277777777778
2023-11-20 00:00:00 +0000 +0000,1,74,30.6385964912280702
2023-11-21 00:00:00 +0000 +0000,1,80,35.8333333333333333
2023-11-22 00:00:00 +0000 +0000,1,89,38.5625000000000000
2023-11-23 00:00:00 +0000 +0000,4,72,37.8466898954703833
2023-11-24 00:00:00 +0000 +0000,1,80,36.0662020905923345
2023-11-25 00:00:00 +0000 +0000,1,71,33.1916376306620209
2023-11-26 00:00:00 +0000 +0000,1,47,18.3797909407665505
2023-11-27 00:00:00 +0000 +0000,1,74,30.2361111111111111
2023-11-28 00:00:00 +0000 +0000,1,89,38.8491228070175439
2023-11-29 00:00:00 +0000 +0000,2,90,46.9959677419354839
2023-11-30 00:00:00 +0000 +0000,2,78,40.2242647058823529
2023-12-01 00:00:00 +0000 +0000,1,80,38.4251968503937008
2023-12-02 00:00:00 +0000 +0000,1,71,32.3402777777777778
2023-12-03 00:00:00 +0000 +0000,1,58,22.7222222222222222
2023-12-04 00:00:00 +0000 +0000,1,85,41.8020833333333333
2023-12-05 00:00:00 +0000 +0000,1,85,37.9496402877697842
2023-12-06 00:00:00 +0000 +0000,1,80,40.2148437500000000
2023-12-07 00:00:00 +0000 +0000,1,89,44.5611510791366906
2023-12-08 00:00:00 +0000 +0000,8,85,46.6802973977695167
2023-12-09 00:00:00 +0000 +0000,8,74,39.1468531468531469
2023-12-10 00:00:00 +0000 +0000,1,56,21.1881533101045296
2023-12-11 00:00:00 +0000 +0000,1,74,30.7847222222222222
2023-12-12 00:00:00 +0000 +0000,1,76,32.9618055555555556
2023-12-13 00:00:00 +0000 +0000,1,76,35.1180555555555556
2023-12-14 00:00:00 +0000 +0000,1,81,35.8063380281690141
2023-12-15 00:00:00 +0000 +0000,1,81,37.7402135231316726
2023-12-16 00:00:00 +0000 +0000,2,74,39.0701754385964912
2023-12-17 00:00:00 +0000 +0000,1,53,21.4385964912280702
2023-12-18 00:00:00 +0000 +0000,1,74,32.3728222996515679
2023-12-19 00:00:00 +0000 +0000,1,78,34.8229166666666667
2023-12-20 00:00:00 +0000 +0000,1,83,37.1875000000000000
2023-12-21 00:00:00 +0000 +0000,1,83,40.6210526315789474
2023-12-22 00:00:00 +0000 +0000,2,89,40.3298611111111111
2023-12-23 00:00:00 +0000 +0000,1,67,29.9543859649122807
2023-12-24 00:00:00 +0000 +0000,1,53,19.1597222222222222
2023-12-25 00:00:00 +0000 +0000,1,74,30.8838951310861423
2023-12-26 00:00:00 +0000 +0000,1,78,36.4236111111111111
2023-12-27 00:00:00 +0000 +0000,1,80,37.5208333333333333
2023-12-28 00:00:00 +0000 +0000,1,81,38.7192982456140351
2023-12-29 00:00:00 +0000 +0000,1,74,36.8958333333333333
2023-12-30 00:00:00 +0000 +0000,1,62,27.0763888888888889
2023-12-31 00:00:00 +0000 +0000,1,40,10.8683274021352313
2024-01-01 00:00:00 +0000 +0000,1,45,15.4014336917562724
2024-01-02 00:00:00 +0000 +0000,1,80,32.6431226765799257
2024-01-03 00:00:00 +0000 +0000,1,71,39.2487046632124352
2024-01-04 00:00:00 +0000 +0000,1,76,35.0510948905109489
2024-01-05 00:00:00 +0000 +0000,1,74,33.6470588235294118
2024-01-06 00:00:00 +0000 +0000,1,62,27.0491228070175439
2024-01-07 00:00:00 +0000 +0000,1,44,19.6948529411764706
2024-01-08 00:00:00 +0000 +0000,1,78,34.3127272727272727
2024-01-09 00:00:00 +0000 +0000,2,87,46.0681003584229391
2024-01-10 00:00:00 +0000 +0000,8,83,42.8302583025830258
2024-01-11 00:00:00 +0000 +0000,1,69,30.5265017667844523
2024-01-12 00:00:00 +0000 +0000,1,83,35.0833333333333333
2024-01-13 00:00:00 +0000 +0000,1,56,23.6219081272084806
2024-01-14 00:00:00 +0000 +0000,1,63,18.2847222222222222
2024-01-15 00:00:00 +0000 +0000,1,72,30.2777777777777778
2024-01-16 00:00:00 +0000 +0000,1,80,37.3784722222222222
2024-01-17 00:00:00 +0000 +0000,1,78,33.6750000000000000
2024-01-18 00:00:00 +0000 +0000,1,78,36.4965034965034965
2024-01-19 00:00:00 +0000 +0000,1,78,37.1818181818181818
2024-01-20 00:00:00 +0000 +0000,1,76,38.8056537102473498
2024-01-21 00:00:00 +0000 +0000,6,63,24.9548611111111111
2024-01-22 00:00:00 +0000 +0000,2,76,34.9138576779026217
2024-01-23 00:00:00 +0000 +0000,1,83,38.9333333333333333
2024-01-24 00:00:00 +0000 +0000,1,89,42.2616487455197133
2024-01-25 00:00:00 +0000 +0000,1,81,42.3450479233226837
2024-01-26 00:00:00 +0000 +0000,1,85,40.5390625000000000
2024-01-27 00:00:00 +0000 +0000,1,71,35.4615384615384615
2024-01-28 00:00:00 +0000 +0000,1,56,26.1944444444444444
2024-01-29 00:00:00 +0000 +0000,6,81,42.3508771929824561
2024-01-30 00:00:00 +0000 +0000,4,76,40.7993079584775087
2024-01-31 00:00:00 +0000 +0000,6,76,39.1393728222996516
2024-02-01 00:00:00 +0000 +0000,1,80,36.1184668989547038
2024-02-02 00:00:00 +0000 +0000,1,80,36.6944444444444444
2024-02-03 00:00:00 +0000 +0000,1,69,30.5435897435897436
2024-02-04 00:00:00 +0000 +0000,1,60,26.5892116182572614
2024-02-05 00:00:00 +0000 +0000,1,72,31.7137546468401487
2024-02-06 00:00:00 +0000 +0000,1,81,36.6070175438596491
2024-02-07 00:00:00 +0000 +0000,1,78,35.4250871080139373
2024-02-08 00:00:00 +0000 +0000,1,72,35.2508710801393728
2024-02-09 00:00:00 +0000 +0000,1,78,36.7291666666666667
2024-02-10 00:00:00 +0000 +0000,1,67,32.8188153310104530
2024-02-11 00:00:00 +0000 +0000,1,53,21.9652777777777778
2024-02-12 00:00:00 +0000 +0000,1,81,34.7291666666666667
2024-02-13 00:00:00 +0000 +0000,1,74,36.5400696864111498
2024-02-14 00:00:00 +0000 +0000,1,85,39.5937500000000000
2024-02-15 00:00:00 +0000 +0000,9,87,46.2752613240418118
2024-02-16 00:00:00 +0000 +0000,6,72,39.8333333333333333
2024-02-17 00:00:00 +0000 +0000,2,67,33.2552447552447552
2024-02-18 00:00:00 +0000 +0000,1,49,19.2743055555555556
2024-02-19 00:00:00 +0000 +0000,1,71,30.6245614035087719
2024-02-20 00:00:00 +0000 +0000,1,74,35.3645833333333333
2024-02-21 00:00:00 +0000 +0000,1,72,36.6236933797909408
2024-02-22 00:00:00 +0000 +0000,1,76,36.3006993006993007
2024-02-23 00:00:00 +0000 +0000,1,74,34.9116607773851590
2024-02-24 00:00:00 +0000 +0000,1,69,34.0327272727272727
2024-02-25 00:00:00 +0000 +0000,1,54,23.9686411149825784
2024-02-26 00:00:00 +0000 +0000,1,72,32.2812500000000000
2024-02-27 00:00:00 +0000 +0000,1,76,35.1319444444444444
2024-02-28 00:00:00 +0000 +0000,1,72,34.7408637873754153
2024-02-29 00:00:00 +0000 +0000,1,78,36.4773519163763066
2024-03-01 00:00:00 +0000 +0000,1,74,35.5352112676056338
2024-03-02 00:00:00 +0000 +0000,1,67,31.9062500000000000
2024-03-03 00:00:00 +0000 +0000,1,65,22.7291666666666667
2024-03-04 00:00:00 +0000 +0000,1,71,33.0416666666666667
2024-03-05 00:00:00 +0000 +0000,1,85,38.7638888888888889
2024-03-06 00:00:00 +0000 +0000,1,80,38.5937500000000000
2024-03-07 00:00:00 +0000 +0000,1,81,39.1076388888888889
2024-03-08 00:00:00 +0000 +0000,1,90,48.3750000000000000
2024-03-09 00:00:00 +0000 +0000,1,72,33.5868055555555556
2024-03-10 00:00:00 +0000 +0000,1,54,21.0905923344947735
2024-03-11 00:00:00 +0000 +0000,1,74,26.7177700348432056
2024-03-12 00:00:00 +0000 +0000,1,83,33.6111111111111111
2024-03-13 00:00:00 +0000 +0000,1,71,30.0729166666666667
2024-03-14 00:00:00 +0000 +0000,1,76,29.6493055555555556
2024-03-15 00:00:00 +0000 +0000,6,72,32.3298611111111111
2024-03-16 00:00:00 +0000 +0000,1,58,21.1219512195121951
2024-03-17 00:00:00 +0000 +0000,1,40,13.6897959183673469
2024-03-18 00:00:00 +0000 +0000,1,78,28.2048611111111111
2024-03-19 00:00:00 +0000 +0000,1,80,30.2812500000000000
2024-03-20 00:00:00 +0000 +0000,2,81,36.9097222222222222
2024-03-21 00:00:00 +0000 +0000,1,85,32.9860139860139860
2024-03-22 00:00:00 +0000 +0000,1,76,32.1354166666666667
2024-03-23 00:00:00 +0000 +0000,1,71,26.3402777777777778
2024-03-24 00:00:00 +0000 +0000,1,53,18.0277777777777778
2024-03-25 00:00:00 +0000 +0000,1,83,33.9542253521126761
2024-03-26 00:00:00 +0000 +0000,1,78,31.2465277777777778
2024-03-27 00:00:00 +0000 +0000,1,62,27.7099236641221374
2024-03-28 00:00:00 +0000 +0000,8,81,42.0748663101604278
2024-03-29 00:00:00 +0000 +0000,1,81,33.8566433566433566
2024-03-30 00:00:00 +0000 +0000,1,63,26.1021126760563380
2024-03-31 00:00:00 +0000 +0000,1,56,10.6107142857142857
2024-04-01 00:00:00 +0000 +0000,1,80,28.6388888888888889
2024-04-02 00:00:00 +0000 +0000,1,83,32.3125000000000000
2024-04-03 00:00:00 +0000 +0000,1,80,34.5121951219512195
2024-04-04 00:00:00 +0000 +0000,1,80,37.6821428571428571
2024-04-05 00:00:00 +0000 +0000,1,78,36.4020979020979021
2024-04-06 00:00:00 +0000 +0000,1,62,25.3776223776223776
2024-04-07 00:00:00 +0000 +0000,1,29,11.6250000000000000
2024-04-08 00:00:00 +0000 +0000,1,60,16.8292682926829268
2024-04-09 00:00:00 +0000 +0000,1,40,11.2974910394265233
2024-04-10 00:00:00 +0000 +0000,1,67,32.0214285714285714
2024-04-11 00:00:00 +0000 +0000,1,71,33.6944444444444444
2024-04-12 00:00:00 +0000 +0000,1,53,24.8437500000000000
2024-04-13 00:00:00 +0000 +0000,1,44,20.1562500000000000
2024-04-14 00:00:00 +0000 +0000,1,35,14.2222222222222222
2024-04-15 00:00:00 +0000 +0000,1,60,25.4738675958188153
2024-04-16 00:00:00 +0000 +0000,1,63,32.4791666666666667
2024-04-17 00:00:00 +0000 +0000,1,69,34.4965277777777778
2024-04-18 00:00:00 +0000 +0000,1,71,34.8020833333333333
2024-04-19 00:00:00 +0000 +0000,2,83,43.0771929824561404
2024-04-20 00:00:00 +0000 +0000,1,71,37.4027777777777778
2024-04-21 00:00:00 +0000 +0000,1,51,21.8229166666666667
2024-04-22 00:00:00 +0000 +0000,1,62,30.2692307692307692
2024-04-23 00:00:00 +0000 +0000,1,49,20.0972222222222222
2024-04-24 00:00:00 +0000 +0000,1,69,34.1324041811846690
2024-04-25 00:00:00 +0000 +0000,1,72,35.3614035087719298
2024-04-26 00:00:00 +0000 +0000,1,71,35.8448275862068966
2024-04-27 00:00:00 +0000 +0000,1,71,33.0243055555555556
2024-04-28 00:00:00 +0000 +0000,1,58,26.0627177700348432
2024-04-29 00:00:00 +0000 +0000,1,71,33.1184668989547038
2024-04-30 00:00:00 +0000 +0000,1,76,38.1958041958041958
2024-05-01 00:00:00 +0000 +0000,2,44,20.7673611111111111
2024-05-02 00:00:00 +0000 +0000,1,76,34.8263888888888889
2024-05-03 00:00:00 +0000 +0000,1,81,37.8096885813148789
2024-05-04 00:00:00 +0000 +0000,6,65,32.8350877192982456
2024-05-05 00:00:00 +0000 +0000,1,58,24.5664335664335664
2024-05-06 00:00:00 +0000 +0000,1,67,33.1114982578397213
2024-05-07 00:00:00 +0000 +0000,1,72,35.6875000000000000
2024-05-08 00:00:00 +0000 +0000,1,72,35.3125000000000000
2024-05-09 00:00:00 +0000 +0000,1,76,36.4878048780487805
2024-05-10 00:00:00 +0000 +0000,1,69,37.2083333333333333
2024-05-11 00:00:00 +0000 +0000,1,71,33.9859649122807018
2024-05-12 00:00:00 +0000 +0000,1,67,29.0905923344947735
2024-05-13 00:00:00 +0000 +0000,1,74,33.4270833333333333
2024-05-14 00:00:00 +0000 +0000,1,67,33.4409722222222222
2024-05-15 00:00:00 +0000 +0000,1,72,33.8437500000000000
2024-05-16 00:00:00 +0000 +0000,1,72,33.8368055555555556
2024-05-17 00:00:00 +0000 +0000,1,71,31.6781609195402299
2024-05-18 00:00:00 +0000 +0000,1,67,33.7534722222222222
2024-05-19 00:00:00 +0000 +0000,1,56,21.4166666666666667
2024-05-20 00:00:00 +0000 +0000,1,67,30.8715277777777778
2024-05-21 00:00:00 +0000 +0000,1,69,34.1228070175438596
2024-05-22 00:00:00 +0000 +0000,1,71,34.7743055555555556
2024-05-23 00:00:00 +0000 +0000,1,78,36.5590277777777778
2024-05-24 00:00:00 +0000 +0000,8,69,37.7700348432055749
2024-05-25 00:00:00 +0000 +0000,1,69,35.3485915492957746
2024-05-26 00:00:00 +0000 +0000,1,54,25.3541666666666667
2024-05-27 00:00:00 +0000 +0000,1,71,32.9027777777777778
2024-05-28 00:00:00 +0000 +0000,1,67,33.3715277777777778
2024-05-29 00:00:00 +0000 +0000,1,72,35.1789473684210526
2024-05-30 00:00:00 +0000 +0000,1,74,36.7465277777777778
2024-05-31 00:00:00 +0000 +0000,1,69,36.0173611111111111
2024-06-01 00:00:00 +0000 +0000,1,67,34.2183098591549296
2024-06-02 00:00:00 +0000 +0000,1,49,25.0313588850174216
2024-06-03 00:00:00 +0000 +0000,1,71,35.7517482517482517
2024-06-04 00:00:00 +0000 +0000,1,71,38.2152777777777778
2024-06-05 00:00:00 +0000 +0000,1,76,39.9619377162629758
2024-06-06 00:00:00 +0000 +0000,1,74,41.2500000000000000
2024-06-07 00:00:00 +0000 +0000,1,72,40.4335664335664336
2024-06-08 00:00:00 +0000 +0000,1,71,34.0590277777777778
2024-06-09 00:00:00 +0000 +0000,1,49,24.7395833333333333
2024-06-10 00:00:00 +0000 +0000,1,71,36.8601398601398601
2024-06-11 00:00:00 +0000 +0000,1,74,39.5609756097560976
2024-06-12 00:00:00 +0000 +0000,1,74,41.0243902439024390
2024-06-13 00:00:00 +0000 +0000,1,78,42.8645833333333333
2024-06-14 00:00:00 +0000 +0000,1,62,37.6167247386759582
2024-06-15 00:00:00 +0000 +0000,1,35,17.3541666666666667
2024-06-16 00:00:00 +0000 +0000,1,38,17.8680555555555556
2024-06-17 00:00:00 +0000 +0000,1,38,18.0699300699300699
2024-06-18 00:00:00 +0000 +0000,1,27,11.9930555555555556
2024-06-19 00:00:00 +0000 +0000,1,27,11.4425087108013937
2024-06-20 00:00:00 +0000 +0000,1,24,10.8090277777777778
2024-06-21 00:00:00 +0000 +0000,1,58,11.9513888888888889
2024-06-22 00:00:00 +0000 +0000,1,62,13.6423611111111111
2024-06-23 00:00:00 +0000 +0000,1,26,11.0868055555555556
2024-06-24 00:00:00 +0000 +0000,1,65,25.1840277777777778
2024-06-25 00:00:00 +0000 +0000,1,67,31.8745644599303136
2024-06-26 00:00:00 +0000 +0000,1,69,32.1393728222996516
2024-06-27 00:00:00 +0000 +0000,1,67,35.0561403508771930
2024-06-28 00:00:00 +0000 +0000,1,71,35.8659420289855072
2024-06-29 00:00:00 +0000 +0000,1,72,34.3503401360544218
2024-06-30 00:00:00 +0000 +0000,1,69,21.5659722222222222
2024-07-01 00:00:00 +0000 +0000,1,69,34.8732876712328767
2024-07-02 00:00:00 +0000 +0000,1,69,33.5051903114186851
2024-07-03 00:00:00 +0000 +0000,1,71,34.9131944444444444
2024-07-04 00:00:00 +0000 +0000,1,76,37.2673611111111111
2024-07-05 00:00:00 +0000 +0000,1,71,34.6180555555555556
2024-07-06 00:00:00 +0000 +0000,1,56,26.5659722222222222
2024-07-07 00:00:00 +0000 +0000,1,42,21.0416666666666667
2024-07-08 00:00:00 +0000 +0000,1,62,31.3741258741258741
2024-07-09 00:00:00 +0000 +0000,1,69,32.2743055555555556
2024-07-10 00:00:00 +0000 +0000,1,67,33.7456445993031359
2024-07-11 00:00:00 +0000 +0000,1,67,34.4041811846689895
2024-07-12 00:00:00 +0000 +0000,1,65,34.5208333333333333
2024-07-13 00:00:00 +0000 +0000,1,47,26.7500000000000000
2024-07-14 00:00:00 +0000 +0000,1,38,16.7657342657342657
2024-07-15 00:00:00 +0000 +0000,1,33,17.1219512195121951
2024-07-16 00:00:00 +0000 +0000,1,69,30.3541666666666667
2024-07-17 00:00:00 +0000 +0000,1,67,31.2070175438596491
2024-07-18 00:00:00 +0000 +0000,1,67,32.7770034843205575
2024-07-19 00:00:00 +0000 +0000,1,69,33.9055944055944056
2024-07-20 00:00:00 +0000 +0000,1,51,26.8090277777777778
2024-07-21 00:00:00 +0000 +0000,1,42,18.8642857142857143
2024-07-22 00:00:00 +0000 +0000,1,65,31.1111111111111111
2024-07-23 00:00:00 +0000 +0000,1,69,32.5347222222222222
2024-07-24 00:00:00 +0000 +0000,1,67,32.7123287671232877
2024-07-25 00:00:00 +0000 +0000,1,71,34.1141868512110727
2024-07-26 00:00:00 +0000 +0000,1,65,33.6690140845070423
2024-07-27 00:00:00 +0000 +0000,1,51,28.2717770034843206
2024-07-28 00:00:00 +0000 +0000,1,44,20.0348432055749129
2024-07-29 00:00:00 +0000 +0000,1,67,30.6989619377162630
2024-07-30 00:00:00 +0000 +0000,1,69,34.9628378378378378
2024-07-31 00:00:00 +0000 +0000,1,71,32.9687500000000000
2024-08-01 00:00:00 +0000 +0000,1,69,33.3379790940766551
2024-08-02 00:00:00 +0000 +0000,1,65,31.9791666666666667
2024-08-03 00:00:00 +0000 +0000,1,53,26.1052631578947368
2024-08-04 00:00:00 +0000 +0000,1,38,18.2812500000000000
2024-08-05 00:00:00 +0000 +0000,1,63,29.5000000000000000
2024-08-06 00:00:00 +0000 +0000,1,65,29.6076388888888889
2024-08-07 00:00:00 +0000 +0000,1,62,28.1785714285714286
2024-08-08 00:00:00 +0000 +0000,1,65,37.6269430051813472
2024-08-09 00:00:00 +0000 +0000,1,63,29.8312757201646091
2024-08-10 00:00:00 +0000 +0000,1,53,31.0150753768844221
2024-08-11 00:00:00 +0000 +0000,1,40,20.6727272727272727
2024-08-12 00:00:00 +0000 +0000,1,63,29.0034843205574913
2024-08-13 00:00:00 +0000 +0000,1,69,30.7986111111111111
2024-08-14 00:00:00 +0000 +0000,1,67,30.5694444444444444
2024-08-15 00:00:00 +0000 +0000,1,72,34.5034965034965035
2024-08-16 00:00:00 +0000 +0000,1,67,31.8070175438596491
2024-08-17 00:00:00 +0000 +0000,1,54,27.5783972125435540
2024-08-18 00:00:00 +0000 +0000,1,40,20.3090277777777778
2024-08-19 00:00:00 +0000 +0000,1,63,30.7526132404181185
2024-08-20 00:00:00 +0000 +0000,1,65,31.5451388888888889
2024-08-21 00:00:00 +0000 +0000,1,65,32.3958333333333333
2024-08-22 00:00:00 +0000 +0000,1,67,32.2062937062937063
2024-08-23 00:00:00 +0000 +0000,1,65,32.6271777003484321
2024-08-24 00:00:00 +0000 +0000,1,53,27.5749128919860627
2024-08-25 00:00:00 +0000 +0000,1,40,20.0452961672473868
2024-08-26 00:00:00 +0000 +0000,1,65,29.1498257839721254
2024-08-27 00:00:00 +0000 +0000,1,69,33.4055944055944056
2024-08-28 00:00:00 +0000 +0000,1,67,32.1562500000000000
2024-08-29 00:00:00 +0000 +0000,1,72,35.1428571428571429
2024-08-30 00:00:00 +0000 +0000,1,62,23.6620209059233449
2024-08-31 00:00:00 +0000 +0000,1,51,23.5555555555555556
2024-09-01 00:00:00 +0000 +0000,1,42,21.9059233449477352
2024-09-02 00:00:00 +0000 +0000,1,69,31.3601398601398601
2024-09-03 00:00:00 +0000 +0000,1,72,34.2439024390243902
2024-09-04 00:00:00 +0000 +0000,1,72,35.1393728222996516
2024-09-05 00:00:00 +0000 +0000,1,76,37.3206896551724138
2024-09-06 00:00:00 +0000 +0000,1,72,36.4809688581314879
2024-09-07 00:00:00 +0000 +0000,1,63,33.5104166666666667
2024-09-08 00:00:00 +0000 +0000,2,47,26.6027874564459930
2024-09-09 00:00:00 +0000 +0000,1,63,31.7256944444444444
2024-09-10 00:00:00 +0000 +0000,1,69,33.6575342465753425
2024-09-11 00:00:00 +0000 +0000,1,69,35.6048109965635739
2024-09-12 00:00:00 +0000 +0000,1,72,36.2664359861591696
2024-09-13 00:00:00 +0000 +0000,1,72,35.4097222222222222
2024-09-14 00:00:00 +0000 +0000,1,65,34.7569444444444444
2024-09-15 00:00:00 +0000 +0000,1,65,26.8888888888888889
2024-09-16 00:00:00 +0000 +0000,1,72,33.5243055555555556
2024-09-17 00:00:00 +0000 +0000,1,78,37.4041811846689895
2024-09-18 00:00:00 +0000 +0000,1,72,34.2048611111111111
2024-09-19 00:00:00 +0000 +0000,1,72,35.0590277777777778
2024-09-20 00:00:00 +0000 +0000,1,74,37.0383275261324042
2024-09-21 00:00:00 +0000 +0000,1,63,33.9581881533101045
2024-09-22 00:00:00 +0000 +0000,1,56,25.5173611111111111
2024-09-23 00:00:00 +0000 +0000,1,74,33.4340277777777778
2024-09-24 00:00:00 +0000 +0000,1,72,34.2272727272727273
2024-09-25 00:00:00 +0000 +0000,1,74,35.6423611111111111
2024-09-26 00:00:00 +0000 +0000,1,80,36.4041811846689895
2024-09-27 00:00:00 +0000 +0000,1,74,36.2118055555555556
2024-09-28 00:00:00 +0000 +0000,1,71,36.0457746478873239
2024-09-29 00:00:00 +0000 +0000,1,58,28.6909722222222222
2024-09-30 00:00:00 +0000 +0000,4,71,38.1032028469750890
2024-10-01 00:00:00 +0000 +0000,1,74,34.6875000000000000
2024-10-02 00:00:00 +0000 +0000,1,71,34.0249110320284698
2024-10-03 00:00:00 +0000 +0000,1,76,35.3566433566433566
2024-10-04 00:00:00 +0000 +0000,1,72,36.1323529411764706
